index,contact,day,month,duration,campaign,pdays,pdays_d,previous,poutcome,y
6874,cellular,5,may,42.0,1,272,272,2,failure,no
6875,cellular,5,may,49.0,2,-1,-1,0,unknown,no
6876,cellular,5,may,313.0,1,-1,-1,0,unknown,no
6877,cellular,5,may,29.0,3,-1,-1,0,unknown,no
6878,cellular,20,nov,110.0,1,-1,-1,0,unknown,no
6879,cellular,5,may,231.0,4,-1,-1,0,unknown,no
6880,cellular,5,may,19.0,2,-1,-1,0,unknown,no
6881,cellular,5,may,197.0,1,-1,-1,0,unknown,no
6882,cellular,5,may,67.0,1,-1,-1,0,unknown,no
6883,cellular,20,nov,114.0,1,-1,-1,0,unknown,no
6884,cellular,5,may,159.0,1,365,365,1,failure,no
6885,cellular,5,may,18.0,6,-1,-1,0,unknown,no
6886,cellular,5,may,241.0,1,347,347,1,failure,no
6887,cellular,5,may,151.0,1,-1,-1,0,unknown,no
6888,cellular,5,may,154.0,1,-1,-1,0,unknown,no
6889,telephone,29,aug,18.0,2,-1,-1,0,unknown,no
6890,cellular,20,nov,364.0,1,-1,-1,0,unknown,no
6891,cellular,5,may,273.0,1,-1,-1,0,unknown,no
6892,cellular,5,may,295.0,1,-1,-1,0,unknown,no
6893,cellular,5,may,123.0,1,-1,-1,0,unknown,no
6894,cellular,5,may,345.0,1,-1,-1,0,unknown,no
6895,cellular,5,may,323.0,2,-1,-1,0,unknown,no
6896,cellular,5,may,335.0,1,-1,-1,0,unknown,no
6897,cellular,5,may,26.0,1,-1,-1,0,unknown,no
6898,cellular,5,may,294.0,1,-1,-1,0,unknown,no
6899,cellular,5,may,138.0,1,-1,-1,0,unknown,no
6900,cellular,5,may,87.0,4,349,349,2,failure,no
6901,cellular,20,nov,199.0,1,-1,-1,0,unknown,no
6902,cellular,5,may,248.0,1,-1,-1,0,unknown,no
6903,cellular,5,may,127.0,1,363,363,4,failure,no
6904,cellular,5,may,106.0,1,362,362,3,other,no
6905,cellular,5,may,362.0,1,-1,-1,0,unknown,no
6906,cellular,5,may,187.0,1,365,365,1,other,no
6907,cellular,5,may,48.0,2,-1,-1,0,unknown,no
6908,cellular,5,may,955.0,2,-1,-1,0,unknown,yes
6909,telephone,29,oct,223.0,1,-1,-1,0,unknown,no
6910,telephone,29,oct,171.0,1,-1,-1,0,unknown,yes
6911,cellular,5,may,243.0,1,169,169,3,failure,no
6912,telephone,28,oct,540.0,1,-1,-1,0,unknown,yes
6913,telephone,28,oct,135.0,1,-1,-1,0,unknown,yes
6914,telephone,28,oct,154.0,1,-1,-1,0,unknown,yes
6915,cellular,5,may,57.0,1,301,301,1,failure,no
6916,cellular,5,may,234.0,1,165,165,4,failure,no
6917,cellular,5,may,17.0,6,-1,-1,0,unknown,no
6918,telephone,27,oct,251.0,1,-1,-1,0,unknown,yes
6919,telephone,27,oct,51.0,1,-1,-1,0,unknown,no
6920,cellular,5,may,234.0,1,-1,-1,0,unknown,no
6921,cellular,5,may,154.0,1,-1,-1,0,unknown,no
6922,unknown,27,oct,150.0,1,-1,-1,0,unknown,yes
6923,unknown,27,oct,207.0,1,-1,-1,0,unknown,yes
6924,telephone,5,may,29.0,1,-1,-1,0,unknown,no
6925,cellular,5,may,266.0,1,298,298,2,failure,no
6926,telephone,25,oct,119.0,1,89,89,2,other,no
6927,cellular,5,may,163.0,1,-1,-1,0,unknown,no
6928,telephone,24,oct,97.0,1,-1,-1,0,unknown,yes
6929,unknown,24,oct,112.0,1,-1,-1,0,unknown,yes
6930,telephone,20,apr,197.0,4,-1,-1,0,unknown,no
6931,cellular,5,may,123.0,1,-1,-1,0,unknown,no
6932,cellular,5,may,495.0,1,-1,-1,0,unknown,no
6933,unknown,23,oct,518.0,1,147,147,2,success,yes
6934,telephone,29,oct,266.0,1,-1,-1,0,unknown,yes
6935,cellular,5,may,214.0,1,1,1,1,success,no
6936,cellular,5,may,319.0,1,-1,-1,0,unknown,no
6937,telephone,5,nov,6.0,1,-1,-1,0,unknown,no
6938,telephone,4,nov,465.0,1,-1,-1,0,unknown,yes
6939,telephone,4,nov,217.0,1,-1,-1,0,unknown,no
6940,cellular,5,may,276.0,1,309,309,9,failure,no
6941,cellular,5,may,51.0,1,-1,-1,0,unknown,no
6942,cellular,5,may,461.0,1,-1,-1,0,unknown,no
6943,telephone,4,nov,5.0,1,-1,-1,0,unknown,no
6944,cellular,5,may,133.0,1,-1,-1,0,unknown,no
6945,cellular,5,may,301.0,1,-1,-1,0,unknown,no
6946,cellular,5,may,415.0,1,-1,-1,0,unknown,no
6947,telephone,31,oct,158.0,1,-1,-1,0,unknown,yes
6948,cellular,5,may,167.0,1,-1,-1,0,unknown,no
6949,telephone,30,oct,81.0,1,-1,-1,0,unknown,no
6950,cellular,5,may,17.0,1,-1,-1,0,unknown,no
6951,unknown,30,oct,154.0,1,-1,-1,0,unknown,yes
6952,cellular,20,apr,122.0,4,238,238,12,other,no
6953,cellular,5,may,168.0,1,265,265,2,failure,no
6954,unknown,30,oct,234.0,1,-1,-1,0,unknown,yes
6955,unknown,30,oct,248.0,1,-1,-1,0,unknown,yes
6956,cellular,5,may,358.0,1,-1,-1,0,unknown,no
6957,unknown,23,oct,134.0,1,-1,-1,0,unknown,yes
6958,cellular,5,may,358.0,1,337,337,3,failure,no
6959,cellular,5,may,286.0,1,252,252,3,failure,no
6960,telephone,20,oct,164.0,1,-1,-1,0,unknown,no
6961,cellular,5,may,117.0,1,169,169,1,failure,no
6962,unknown,19,oct,133.0,1,-1,-1,0,unknown,yes
6963,unknown,18,oct,558.0,1,-1,-1,0,unknown,no
6964,cellular,5,may,863.0,1,78,78,8,success,yes
6965,unknown,18,oct,37.0,1,-1,-1,0,unknown,no
6966,unknown,18,oct,50.0,1,-1,-1,0,unknown,no
6967,telephone,17,oct,478.0,1,-1,-1,0,unknown,yes
6968,telephone,17,oct,3253.0,1,-1,-1,0,unknown,yes
6969,unknown,17,oct,115.0,1,-1,-1,0,unknown,no
6970,telephone,17,oct,24.0,1,-1,-1,0,unknown,no
6971,telephone,5,may,227.0,3,-1,-1,0,unknown,no
6972,cellular,5,may,139.0,1,286,286,1,failure,no
6973,cellular,20,nov,415.0,1,-1,-1,0,unknown,no
6974,cellular,5,may,28.0,1,-1,-1,0,unknown,no
6975,cellular,5,may,62.0,1,355,355,2,other,no
6976,cellular,5,may,80.0,1,285,285,1,failure,no
6977,cellular,5,may,17.0,3,-1,-1,0,unknown,no
6978,cellular,29,aug,515.0,3,-1,-1,0,unknown,no
6979,cellular,29,aug,8.0,9,-1,-1,0,unknown,no
6980,cellular,5,may,525.0,1,-1,-1,0,unknown,yes
6981,cellular,5,may,163.0,1,-1,-1,0,unknown,no
6982,cellular,5,may,242.0,1,365,365,2,failure,no
6983,telephone,23,oct,80.0,1,-1,-1,0,unknown,yes
6984,cellular,5,may,55.0,1,328,328,1,failure,no
6985,telephone,23,oct,140.0,1,143,143,3,failure,yes
6986,telephone,23,oct,138.0,1,-1,-1,0,unknown,yes
6987,cellular,5,may,,1,-1,-1,0,unknown,no
6988,cellular,5,may,494.0,1,-1,-1,0,unknown,yes
6989,unknown,22,oct,80.0,1,-1,-1,0,unknown,no
6990,telephone,22,oct,73.0,1,86,86,4,other,no
6991,cellular,5,may,145.0,1,337,337,4,failure,no
6992,unknown,22,oct,676.0,1,-1,-1,0,unknown,yes
6993,unknown,21,oct,49.0,1,-1,-1,0,unknown,no
6994,unknown,21,oct,187.0,1,-1,-1,0,unknown,yes
6995,unknown,21,oct,54.0,1,-1,-1,0,unknown,no
6996,unknown,21,oct,4.0,1,-1,-1,0,unknown,no
6997,cellular,5,may,118.0,1,-1,-1,0,unknown,no
6998,telephone,21,oct,144.0,1,91,91,4,failure,yes
6999,cellular,5,may,1240.0,1,-1,-1,0,unknown,yes
7000,telephone,21,oct,519.0,1,166,166,1,other,yes
7001,unknown,21,oct,294.0,1,-1,-1,0,unknown,yes
7002,cellular,5,may,895.0,1,-1,-1,0,unknown,yes
7003,telephone,20,oct,2016.0,1,-1,-1,0,unknown,yes
7004,cellular,5,may,175.0,1,-1,-1,0,unknown,no
7005,cellular,5,may,301.0,1,365,365,1,failure,no
7006,cellular,5,may,235.0,2,-1,-1,0,unknown,no
7007,cellular,5,may,470.0,2,166,166,2,failure,no
7008,cellular,6,may,95.0,1,-1,-1,0,unknown,no
7009,cellular,5,may,75.0,7,-1,-1,0,unknown,no
7010,telephone,29,aug,57.0,2,-1,-1,0,unknown,no
7011,cellular,5,may,704.0,2,-1,-1,0,unknown,no
7012,cellular,5,may,321.0,2,-1,-1,0,unknown,no
7013,cellular,5,may,209.0,5,343,343,1,failure,no
7014,cellular,5,may,211.0,2,278,278,23,other,no
7015,cellular,5,may,185.0,2,165,165,2,failure,no
7016,cellular,5,may,205.0,2,-1,-1,0,unknown,no
7017,cellular,5,may,469.0,2,342,342,1,failure,no
7018,cellular,5,may,253.0,2,286,286,1,failure,no
7019,cellular,29,aug,56.0,10,-1,-1,0,unknown,no
7020,telephone,5,may,475.0,4,166,166,2,failure,no
7021,cellular,29,aug,150.0,2,-1,-1,0,unknown,no
7022,cellular,5,may,523.0,1,334,334,2,failure,no
7023,cellular,29,aug,175.0,2,-1,-1,0,unknown,no
7024,telephone,5,may,36.0,7,165,165,5,other,no
7025,cellular,5,may,371.0,2,-1,-1,0,unknown,no
7026,cellular,29,aug,65.0,2,-1,-1,0,unknown,no
7027,cellular,5,may,52.0,3,-1,-1,0,unknown,no
7028,cellular,29,aug,122.0,2,-1,-1,0,unknown,no
7029,cellular,5,may,165.0,3,169,169,5,other,no
7030,cellular,5,may,475.0,2,-1,-1,0,unknown,no
7031,cellular,5,may,674.0,2,250,250,4,failure,no
7032,cellular,5,may,67.0,4,-1,-1,0,unknown,no
7033,cellular,5,may,102.0,5,-1,-1,0,unknown,no
7034,cellular,5,may,169.0,2,-1,-1,0,unknown,no
7035,cellular,5,may,81.0,9,-1,-1,0,unknown,no
7036,cellular,29,aug,643.0,2,-1,-1,0,unknown,yes
7037,cellular,5,may,176.0,2,341,341,3,failure,no
7038,cellular,5,may,670.0,2,286,286,6,failure,yes
7039,cellular,29,aug,168.0,2,-1,-1,0,unknown,no
7040,cellular,20,nov,157.0,1,-1,-1,0,unknown,no
7041,cellular,5,may,192.0,2,-1,-1,0,unknown,no
7042,cellular,5,may,77.0,2,-1,-1,0,unknown,no
7043,cellular,5,may,124.0,2,344,344,1,other,no
7044,cellular,29,aug,171.0,2,-1,-1,0,unknown,no
7045,cellular,20,nov,405.0,1,139,139,1,failure,no
7046,cellular,5,may,122.0,2,344,344,2,failure,no
7047,cellular,5,may,,3,166,166,15,failure,no
7048,cellular,29,aug,73.0,2,-1,-1,0,unknown,no
7049,cellular,5,may,178.0,2,363,363,3,failure,no
7050,cellular,5,may,157.0,7,250,250,3,failure,no
7051,cellular,5,may,211.0,2,347,347,1,failure,no
7052,cellular,29,aug,114.0,3,-1,-1,0,unknown,no
7053,cellular,5,may,862.0,3,337,337,1,other,yes
7054,cellular,5,may,319.0,2,169,169,1,failure,no
7055,cellular,20,nov,93.0,1,191,191,1,failure,no
7056,cellular,5,may,233.0,2,-1,-1,0,unknown,no
7057,telephone,28,aug,688.0,6,-1,-1,0,unknown,no
7058,cellular,5,may,147.0,2,347,347,1,failure,no
7059,cellular,28,aug,39.0,8,-1,-1,0,unknown,no
7060,cellular,6,may,160.0,7,343,343,2,failure,no
7061,cellular,6,may,104.0,2,365,365,2,failure,no
7062,cellular,6,may,55.0,2,345,345,2,other,no
7063,cellular,6,may,7.0,11,351,351,1,failure,no
7064,cellular,28,aug,693.0,7,-1,-1,0,unknown,no
7065,cellular,28,aug,189.0,17,-1,-1,0,unknown,no
7066,cellular,6,may,142.0,3,-1,-1,0,unknown,no
7067,cellular,6,may,14.0,6,-1,-1,0,unknown,no
7068,cellular,6,may,199.0,7,167,167,1,failure,no
7069,cellular,6,may,105.0,4,366,366,2,failure,no
7070,cellular,6,may,88.0,2,-1,-1,0,unknown,no
7071,cellular,6,may,87.0,1,-1,-1,0,unknown,no
7072,cellular,6,may,149.0,1,13,13,12,success,no
7073,cellular,6,may,206.0,1,-1,-1,0,unknown,no
7074,cellular,6,may,121.0,1,-1,-1,0,unknown,no
7075,telephone,28,aug,51.0,3,-1,-1,0,unknown,no
7076,cellular,28,aug,299.0,3,-1,-1,0,unknown,no
7077,cellular,6,may,451.0,1,169,169,2,failure,yes
7078,cellular,6,may,78.0,1,170,170,1,failure,no
7079,cellular,6,may,303.0,1,-1,-1,0,unknown,no
7080,cellular,6,may,438.0,1,-1,-1,0,unknown,no
7081,cellular,5,may,305.0,1,294,294,7,other,no
7082,cellular,5,may,147.0,1,-1,-1,0,unknown,no
7083,cellular,5,may,176.0,1,-1,-1,0,unknown,no
7084,cellular,5,may,151.0,1,-1,-1,0,unknown,no
7085,cellular,5,may,238.0,3,340,340,2,failure,no
7086,cellular,5,may,278.0,1,-1,-1,0,unknown,no
7087,cellular,28,aug,908.0,1,-1,-1,0,unknown,yes
7088,cellular,5,may,111.0,1,-1,-1,0,unknown,no
7089,cellular,5,may,305.0,5,349,349,7,other,no
7090,cellular,5,may,275.0,1,-1,-1,0,unknown,no
7091,cellular,5,may,320.0,1,-1,-1,0,unknown,no
7092,telephone,5,may,399.0,2,358,358,5,other,no
7093,telephone,5,may,259.0,2,-1,-1,0,unknown,no
7094,cellular,5,may,165.0,1,-1,-1,0,unknown,no
7095,cellular,5,may,126.0,1,-1,-1,0,unknown,no
7096,telephone,5,may,193.0,1,335,335,1,failure,no
7097,cellular,5,may,189.0,1,-1,-1,0,unknown,no
7098,telephone,20,nov,42.0,1,-1,-1,0,unknown,no
7099,cellular,28,aug,76.0,16,-1,-1,0,unknown,no
7100,telephone,5,may,408.0,2,350,350,1,failure,no
7101,cellular,5,may,74.0,8,351,351,11,failure,no
7102,cellular,5,may,195.0,1,-1,-1,0,unknown,no
7103,cellular,5,may,221.0,1,169,169,3,failure,no
7104,cellular,5,may,84.0,1,-1,-1,0,unknown,no
7105,cellular,28,aug,310.0,7,-1,-1,0,unknown,no
7106,cellular,5,may,306.0,2,-1,-1,0,unknown,no
7107,cellular,5,may,318.0,3,-1,-1,0,unknown,no
7108,cellular,5,may,11.0,9,-1,-1,0,unknown,no
7109,cellular,5,may,58.0,1,-1,-1,0,unknown,no
7110,cellular,29,aug,203.0,2,-1,-1,0,unknown,no
7111,cellular,5,may,352.0,1,-1,-1,0,unknown,no
7112,cellular,20,nov,505.0,1,183,183,4,failure,no
7113,cellular,5,may,399.0,1,-1,-1,0,unknown,no
7114,cellular,5,may,54.0,3,-1,-1,0,unknown,no
7115,cellular,5,may,253.0,3,280,280,2,failure,no
7116,cellular,5,may,310.0,1,-1,-1,0,unknown,no
7117,cellular,20,nov,530.0,1,-1,-1,0,unknown,no
7118,cellular,5,may,249.0,1,300,300,1,failure,no
7119,cellular,5,may,303.0,1,-1,-1,0,unknown,no
7120,cellular,5,may,160.0,1,-1,-1,0,unknown,no
7121,cellular,5,may,227.0,1,-1,-1,0,unknown,no
7122,cellular,5,may,316.0,1,337,337,4,success,no
7123,cellular,5,may,65.0,3,342,342,1,other,no
7124,cellular,5,may,41.0,1,-1,-1,0,unknown,no
7125,cellular,5,may,60.0,2,347,347,1,failure,no
7126,cellular,5,may,246.0,1,344,344,1,failure,no
7127,cellular,5,may,157.0,4,-1,-1,0,unknown,no
7128,cellular,5,may,200.0,2,294,294,4,other,no
7129,cellular,5,may,162.0,1,337,337,1,failure,no
7130,cellular,5,may,259.0,1,-1,-1,0,unknown,no
7131,cellular,20,nov,232.0,4,-1,-1,0,unknown,no
7132,cellular,29,aug,273.0,2,-1,-1,0,unknown,no
7133,cellular,5,may,387.0,2,287,287,1,failure,no
7134,cellular,5,may,71.0,1,-1,-1,0,unknown,no
7135,cellular,5,may,383.0,5,-1,-1,0,unknown,no
7136,cellular,5,may,58.0,2,-1,-1,0,unknown,no
7137,cellular,5,may,155.0,1,-1,-1,0,unknown,no
7138,cellular,5,may,166.0,2,285,285,1,failure,no
7139,cellular,5,may,542.0,4,47,47,11,other,no
7140,cellular,5,may,277.0,1,-1,-1,0,unknown,no
7141,cellular,5,may,237.0,4,165,165,4,failure,no
7142,cellular,5,may,184.0,1,334,334,2,failure,no
7143,cellular,5,may,325.0,2,-1,-1,0,unknown,no
7144,cellular,5,may,360.0,1,365,365,2,failure,no
7145,cellular,5,may,245.0,5,-1,-1,0,unknown,no
7146,cellular,5,may,168.0,1,-1,-1,0,unknown,no
7147,cellular,5,may,131.0,1,-1,-1,0,unknown,no
7148,cellular,5,may,37.0,1,-1,-1,0,unknown,no
7149,cellular,5,may,257.0,1,-1,-1,0,unknown,no
7150,cellular,5,may,247.0,1,-1,-1,0,unknown,no
7151,cellular,29,aug,398.0,2,-1,-1,0,unknown,no
7152,cellular,5,may,348.0,1,-1,-1,0,unknown,no
7153,cellular,5,may,335.0,1,295,295,3,failure,no
7154,cellular,5,may,127.0,1,-1,-1,0,unknown,no
7155,cellular,5,may,217.0,2,-1,-1,0,unknown,no
7156,cellular,5,may,290.0,2,-1,-1,0,unknown,no
7157,cellular,20,nov,884.0,2,-1,-1,0,unknown,no
7158,cellular,5,may,279.0,2,342,342,2,failure,no
7159,telephone,5,may,170.0,2,-1,-1,0,unknown,no
7160,cellular,5,may,150.0,2,342,342,2,failure,no
7161,cellular,5,may,442.0,2,278,278,3,failure,no
7162,cellular,5,may,444.0,2,-1,-1,0,unknown,no
7163,cellular,5,may,85.0,8,-1,-1,0,unknown,no
7164,cellular,5,may,83.0,9,168,168,2,other,no
7165,cellular,5,may,369.0,2,278,278,5,failure,no
7166,cellular,29,aug,461.0,2,-1,-1,0,unknown,no
7167,cellular,5,may,281.0,2,-1,-1,0,unknown,no
7168,cellular,29,aug,488.0,2,-1,-1,0,unknown,no
7169,cellular,5,may,304.0,2,259,259,2,failure,no
7170,cellular,5,may,159.0,2,350,350,2,failure,no
7171,cellular,5,may,725.0,3,-1,-1,0,unknown,yes
7172,cellular,5,may,263.0,2,-1,-1,0,unknown,no
7173,cellular,5,may,335.0,2,165,165,5,other,no
7174,cellular,5,may,334.0,6,165,165,5,failure,no
7175,cellular,5,may,414.0,5,361,361,3,other,no
7176,cellular,5,may,342.0,2,-1,-1,0,unknown,no
7177,cellular,5,may,200.0,3,-1,-1,0,unknown,no
7178,cellular,5,may,297.0,2,167,167,1,failure,no
7179,cellular,5,may,338.0,4,288,288,2,other,no
7180,cellular,29,aug,164.0,2,-1,-1,0,unknown,no
7181,cellular,5,may,325.0,2,-1,-1,0,unknown,no
7182,cellular,5,may,128.0,1,336,336,1,other,no
7183,cellular,20,apr,16.0,3,154,154,4,other,no
7184,cellular,5,may,1101.0,1,-1,-1,0,unknown,no
7185,cellular,5,may,301.0,2,-1,-1,0,unknown,no
7186,cellular,5,may,106.0,1,-1,-1,0,unknown,no
7187,cellular,29,aug,103.0,2,-1,-1,0,unknown,no
7188,cellular,29,aug,159.0,2,-1,-1,0,unknown,no
7189,cellular,20,nov,71.0,1,176,176,2,failure,no
7190,cellular,5,may,159.0,1,-1,-1,0,unknown,no
7191,cellular,5,may,64.0,1,-1,-1,0,unknown,no
7192,cellular,5,may,343.0,4,167,167,6,other,no
7193,cellular,5,may,223.0,1,-1,-1,0,unknown,no
7194,cellular,5,may,496.0,1,343,343,3,failure,no
7195,cellular,20,nov,319.0,1,105,105,2,other,no
7196,cellular,5,may,397.0,1,-1,-1,0,unknown,no
7197,cellular,5,may,876.0,1,-1,-1,0,unknown,no
7198,cellular,5,may,101.0,2,-1,-1,0,unknown,no
7199,cellular,5,may,334.0,1,-1,-1,0,unknown,no
7200,cellular,5,may,788.0,1,-1,-1,0,unknown,yes
7201,cellular,5,may,183.0,1,265,265,2,failure,no
7202,cellular,5,may,355.0,2,-1,-1,0,unknown,no
7203,cellular,5,may,894.0,1,-1,-1,0,unknown,yes
7204,cellular,29,aug,240.0,2,-1,-1,0,unknown,no
7205,cellular,29,aug,256.0,2,-1,-1,0,unknown,no
7206,cellular,6,may,456.0,3,-1,-1,0,unknown,no
7207,cellular,6,may,293.0,3,-1,-1,0,unknown,no
7208,cellular,5,may,334.0,1,355,355,6,failure,no
7209,cellular,7,may,589.0,2,-1,-1,0,unknown,no
7210,cellular,7,may,161.0,2,-1,-1,0,unknown,no
7211,cellular,25,aug,484.0,4,-1,-1,0,unknown,no
7212,cellular,25,aug,734.0,4,-1,-1,0,unknown,no
7213,cellular,7,may,181.0,2,255,255,5,failure,no
7214,cellular,7,may,432.0,3,363,363,2,other,no
7215,cellular,7,may,476.0,2,-1,-1,0,unknown,no
7216,cellular,7,may,877.0,3,-1,-1,0,unknown,yes
7217,cellular,7,may,263.0,2,294,294,1,success,no
7218,cellular,7,may,156.0,2,349,349,2,other,no
7219,cellular,7,may,792.0,3,-1,-1,0,unknown,yes
7220,cellular,7,may,215.0,2,294,294,1,failure,no
7221,cellular,6,may,273.0,4,-1,-1,0,unknown,no
7222,cellular,7,may,84.0,3,168,168,1,failure,no
7223,cellular,7,may,329.0,2,-1,-1,0,unknown,no
7224,cellular,20,nov,1816.0,1,-1,-1,0,unknown,no
7225,cellular,7,may,553.0,3,288,288,1,other,yes
7226,cellular,7,may,174.0,3,366,366,2,failure,no
7227,cellular,7,may,253.0,2,302,302,1,failure,no
7228,cellular,7,may,127.0,6,-1,-1,0,unknown,no
7229,cellular,7,may,265.0,3,-1,-1,0,unknown,no
7230,cellular,7,may,272.0,4,357,357,1,other,no
7231,cellular,20,apr,156.0,3,325,325,9,failure,no
7232,cellular,7,may,235.0,2,293,293,1,other,no
7233,cellular,7,may,219.0,2,-1,-1,0,unknown,no
7234,cellular,20,nov,203.0,1,-1,-1,0,unknown,no
7235,cellular,7,may,249.0,4,332,332,3,failure,no
7236,cellular,25,aug,163.0,8,-1,-1,0,unknown,no
7237,cellular,7,may,603.0,2,17,17,2,failure,no
7238,cellular,25,aug,103.0,6,-1,-1,0,unknown,no
7239,cellular,20,apr,9.0,2,-1,-1,0,unknown,no
7240,cellular,7,may,739.0,2,325,325,3,failure,no
7241,cellular,7,may,245.0,3,-1,-1,0,unknown,no
7242,cellular,7,may,300.0,2,-1,-1,0,unknown,no
7243,cellular,7,may,225.0,2,275,275,2,failure,no
7244,cellular,7,may,429.0,2,343,343,4,failure,no
7245,cellular,7,may,275.0,2,342,342,4,other,no
7246,cellular,7,may,196.0,3,-1,-1,0,unknown,no
7247,cellular,7,may,293.0,2,-1,-1,0,unknown,no
7248,cellular,7,may,787.0,3,356,356,2,failure,yes
7249,cellular,7,may,434.0,3,342,342,2,failure,no
7250,telephone,7,may,79.0,2,360,360,6,other,no
7251,cellular,7,may,388.0,2,349,349,2,failure,no
7252,cellular,7,may,128.0,2,-1,-1,0,unknown,no
7253,cellular,20,nov,73.0,1,178,178,4,failure,no
7254,cellular,7,may,217.0,2,351,351,2,other,no
7255,cellular,7,may,291.0,2,-1,-1,0,unknown,no
7256,cellular,7,may,249.0,2,169,169,1,failure,no
7257,cellular,7,may,1135.0,3,323,323,30,failure,yes
7258,cellular,25,aug,23.0,17,-1,-1,0,unknown,no
7259,cellular,7,may,239.0,2,-1,-1,0,unknown,no
7260,cellular,7,may,190.0,2,-1,-1,0,unknown,no
7261,cellular,7,may,172.0,2,-1,-1,0,unknown,no
7262,cellular,7,may,304.0,3,-1,-1,0,unknown,no
7263,cellular,7,may,245.0,5,366,366,2,failure,no
7264,cellular,7,may,251.0,2,-1,-1,0,unknown,no
7265,cellular,7,may,177.0,2,-1,-1,0,unknown,no
7266,cellular,25,aug,425.0,4,-1,-1,0,unknown,no
7267,cellular,20,apr,31.0,3,153,153,2,other,no
7268,cellular,7,may,100.0,1,-1,-1,0,unknown,no
7269,cellular,25,aug,111.0,7,-1,-1,0,unknown,no
7270,cellular,25,aug,72.0,3,-1,-1,0,unknown,no
7271,cellular,7,may,206.0,3,-1,-1,0,unknown,no
7272,cellular,25,aug,508.0,5,-1,-1,0,unknown,no
7273,cellular,7,may,878.0,3,170,170,5,failure,yes
7274,cellular,7,may,1262.0,3,-1,-1,0,unknown,yes
7275,telephone,7,may,138.0,4,286,286,1,other,no
7276,cellular,25,aug,463.0,22,-1,-1,0,unknown,no
7277,telephone,7,may,10.0,4,-1,-1,0,unknown,no
7278,cellular,7,may,407.0,2,-1,-1,0,unknown,no
7279,cellular,7,may,1051.0,2,-1,-1,0,unknown,no
7280,cellular,7,may,323.0,3,-1,-1,0,unknown,no
7281,cellular,7,may,411.0,2,-1,-1,0,unknown,no
7282,cellular,7,may,273.0,4,-1,-1,0,unknown,no
7283,telephone,7,may,174.0,12,-1,-1,0,unknown,no
7284,cellular,20,nov,175.0,1,-1,-1,0,unknown,no
7285,cellular,7,may,463.0,2,-1,-1,0,unknown,no
7286,cellular,7,may,324.0,2,351,351,1,failure,no
7287,cellular,7,may,255.0,6,169,169,3,failure,no
7288,cellular,25,aug,14.0,18,-1,-1,0,unknown,no
7289,cellular,7,may,20.0,8,-1,-1,0,unknown,no
7290,cellular,7,may,274.0,3,358,358,2,failure,no
7291,cellular,7,may,831.0,4,-1,-1,0,unknown,no
7292,cellular,7,may,541.0,3,343,343,5,failure,no
7293,cellular,25,aug,324.0,4,-1,-1,0,unknown,no
7294,cellular,25,aug,65.0,8,-1,-1,0,unknown,no
7295,cellular,25,aug,92.0,6,-1,-1,0,unknown,no
7296,cellular,7,may,162.0,7,-1,-1,0,unknown,no
7297,cellular,7,may,892.0,2,-1,-1,0,unknown,no
7298,telephone,7,may,123.0,3,-1,-1,0,unknown,no
7299,cellular,7,may,63.0,3,-1,-1,0,unknown,no
7300,cellular,7,may,882.0,2,-1,-1,0,unknown,yes
7301,telephone,7,may,146.0,4,-1,-1,0,unknown,no
7302,cellular,25,aug,606.0,6,-1,-1,0,unknown,yes
7303,cellular,25,aug,177.0,4,-1,-1,0,unknown,no
7304,cellular,25,aug,159.0,2,-1,-1,0,unknown,no
7305,cellular,25,aug,150.0,4,-1,-1,0,unknown,no
7306,cellular,25,aug,90.0,4,-1,-1,0,unknown,no
7307,cellular,7,may,140.0,3,-1,-1,0,unknown,no
7308,cellular,7,may,246.0,2,-1,-1,0,unknown,no
7309,telephone,7,may,908.0,2,357,357,1,other,no
7310,cellular,7,may,643.0,1,-1,-1,0,unknown,no
7311,cellular,7,may,115.0,3,-1,-1,0,unknown,no
7312,cellular,25,aug,230.0,5,-1,-1,0,unknown,no
7313,cellular,20,apr,190.0,2,342,342,4,failure,no
7314,cellular,7,may,425.0,1,336,336,1,failure,no
7315,cellular,7,may,153.0,2,-1,-1,0,unknown,no
7316,cellular,7,may,266.0,2,168,168,1,failure,no
7317,cellular,7,may,57.0,1,-1,-1,0,unknown,no
7318,cellular,7,may,243.0,2,-1,-1,0,unknown,no
7319,cellular,25,aug,99.0,6,-1,-1,0,unknown,no
7320,cellular,7,may,33.0,3,359,359,1,failure,no
7321,cellular,20,nov,121.0,1,-1,-1,0,unknown,no
7322,cellular,7,may,308.0,1,335,335,3,failure,no
7323,cellular,7,may,50.0,2,359,359,3,failure,no
7324,cellular,7,may,245.0,2,288,288,2,failure,no
7325,cellular,7,may,247.0,2,349,349,2,failure,no
7326,cellular,7,may,437.0,3,351,351,2,failure,no
7327,cellular,20,nov,258.0,1,-1,-1,0,unknown,no
7328,cellular,7,may,96.0,3,301,301,1,failure,no
7329,cellular,7,may,404.0,2,-1,-1,0,unknown,no
7330,cellular,7,may,253.0,4,-1,-1,0,unknown,no
7331,cellular,7,may,271.0,2,-1,-1,0,unknown,no
7332,cellular,7,may,798.0,2,-1,-1,0,unknown,yes
7333,cellular,20,nov,137.0,5,-1,-1,0,unknown,no
