시군명,접수일자,발견장소,상태,공고고유번호,공고시작일자,공고종료일자,품종,색상,나이,체중,성별,중성화여부,특징,보호소명,보호소전화번호,보호소도로명주소,보호소지번주소,보호소우편번호,관할기관
고양시,20210226,토당동 292-39부근,종료(반환),경기-고양-2021-00157,20210302,20210312,[개] 비숑 프리제,흰색,2018,5,F,U,"주황색하네스,핑크,파란색 옷 착용",고양시동물보호센터,031-962-3232,경기도 고양시 덕양구 고양대로 1695,경기도 고양시 덕양구 원흥동 471-10번지 고양시 농업기술센터 고양시동물보호센터,10563,경기도 고양시
수원시,20210226,장안구 송원로2 (길림성),보호중,경기-수원-2021-00078,20210302,20210312,[개] 믹스견,갈백,2015,9.5,M,N,마이크로칩 없음,수원시 동물보호센터,031-228-3557,경기도 수원시 영통구 광교호수로 234,경기도 수원시 영통구 하동 40-10번지 수원시 동물보호센터 하동 40-10,16511,경기도 수원시
수원시,20210226,권선구 서부로1538번길 36 (중앙하이츠빌 인근),보호중,경기-수원-2021-00077,20210302,20210312,[개] 믹스견,갈,2015,12.5,F,N,검이많음.,수원시 동물보호센터,031-228-3557,경기도 수원시 영통구 광교호수로 234,경기도 수원시 영통구 하동 40-10번지 수원시 동물보호센터 하동 40-10,16511,경기도 수원시
시흥시,20210226,정왕동1865 부근,종료(반환),경기-시흥-2021-00113,20210226,20210310,[개] 푸들,갈백,2016,6,M,U,순함. 가슴 부분 흰털.,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 한국야생동물보호협회,15301,경기도 시흥시
광명시,20210226,광명소방서에서 인수,종료(반환),경기-광명-2021-00026,20210226,20210310,[개] 푸들,백,2021,2,F,N,"7개월추정,활발함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 한국야생동물보호협회,15301,경기도 광명시
포천시,20210226,내촌면 내촌로 186 인근,종료(입양),경기-포천-2021-00146,20210227,20210309,[개] 믹스견,갈/흰,2017,7.4,M,N,하늘색 목티+회색/초록색줄무늬 조끼 착용. 양귀쫑긋. 양눈눈곱약간. 코검정. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지 한국동물구조관리협회,11409,경기도 포천시
연천군,20210226,연천읍 문화로 129 청소년수련관~가람조경 앞 노상,종료(자연사),경기-연천-2021-00056,20210227,20210309,[고양이] 한국 고양이,검/갈,2019,3.6,F,U,비/구강 출혈. 기력업음. 기립못함. 저체온. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 연천군
의정부시,20210226,가능로 74번길 29-8 인근,종료(반환),경기-의정부-2021-00049,20210227,20210309,[개] 푸들,갈,2019,5,F,U,머리/양귀/꼬리끝 털 더긺.샴푸냄새남.겁많음.소심하나한번안나주면사람따름.꼬리단미안됨.칩있음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 의정부시
김포시,20210226,대곶면 오니산로 169 인근,종료(안락사),경기-김포-2021-00085,20210227,20210309,[개] 믹스견,갈/흰,2021,6.4,M,N,이갈이중/앞니영구치/송곳니유치.오른뒷다리안쪽/배상처및진물.왼뒷다리살짝덜렁거림.6개월추정.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 김포시
김포시,20210226,하성면 하성로 585 인근,종료(반환),경기-김포-2021-00086,20210227,20210309,[개] 웰시 코기 펨브로크,갈/검/흰,2020,9.4,M,N,파란색 하네스 착용. 코검정. 사람좋아함. 활발함. 짖음. 꼬리단미됨. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 김포시
포천시,20210226,관인면 관인로 39번길 3 인근,종료(안락사),경기-포천-2021-00145,20210227,20210309,[개] 믹스견,검/흰,2020,7,F,U,목에와이어줄로감겨있었음.양귀쫑긋.양뒷발며느리발톱.몸에각질/비듬.겁있음.경계.소심함.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지 한국동물구조관리협회,11409,경기도 포천시
구리시,20210226,아차산로413번길 39 인근,종료(자연사),경기-구리-2021-00022,20210227,20210309,[고양이] 한국 고양이,갈/검/흰,2020,3.1,F,U,양뒷다리못씀. 혈변. 설사. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 구리시
시흥시,20210226,정왕지구대에서 인수,종료(반환),경기-시흥-2021-00114,20210226,20210309,[개] 말티즈,백,2017,3.3,M,Y,순함,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 한국야생동물보호협회,15301,경기도 시흥시
부천시,20210226,범박동 야산,종료(입양),경기-부천-2021-00107,20210226,20210308,[개] 믹스견,진갈,2021,0.7,F,N,7일령. 바로 입양 가능.,cj동물병원,032-323-4999,경기도 부천시 소향로 246,경기도 부천시 중동 1134번지 새롬프라자6차,14580,경기도 부천시
부천시,20210226,범박동 야산,종료(입양),경기-부천-2021-00106,20210226,20210308,[개] 믹스견,연갈,2021,0.8,F,N,7일령. 바로 입양 가능.,cj동물병원,032-323-4999,경기도 부천시 소향로 246,경기도 부천시 중동 1134번지 새롬프라자6차,14580,경기도 부천시
부천시,20210226,범박동 야산,종료(입양),경기-부천-2021-00105,20210226,20210308,[개] 믹스견,흰,2021,0.8,M,N,7일령. 바로 입양 가능.,cj동물병원,032-323-4999,경기도 부천시 소향로 246,경기도 부천시 중동 1134번지 새롬프라자6차,14580,경기도 부천시
부천시,20210226,범박동야산,종료(입양),경기-부천-2021-00104,20210226,20210308,[개] 믹스견,블랙탄,2021,0.72,F,N,3마리함께구조. 7일령. 가장 작음. 바로입양가능.,가나동물병원,032-665-0075,경기도 부천시 경인로 72,경기도 부천시 송내동 393-1번지,14728,경기도 부천시
용인시,20210226,처인구 고림동 445-11,종료(반환),경기-용인-2021-00120,20210226,20210308,[개] 믹스견,흰색,2018,18,F,N,활발하고 귀여운 아이,용인시 동물보호센터,031-324-3463,경기도 용인시 처인구 중부대로 1074-1,경기도 용인시 처인구 삼가동 164번지 용인시 동물보호센터,17090,경기도 용인시
오산시,20210226,성호대로141,종료(자연사),경기-오산-2021-00023,20210226,20210308,[개] 믹스견,백색,2021,1.9,M,N,자견 2두,오산시수의사회,031-372-9325,경기도 오산시 성호대로 36,경기도 오산시 오산동 609-55번지,18130,경기도 오산시
남양주시,20210226,배양리,종료(입양),경기-남양주-2021-00235,20210226,20210308,[개] 믹스견,흰색,2020,18,M,N,황토색 목줄착용.온순함,남양주동물보호협회,031-591-7270,경기도 남양주시 금곡로 44,경기도 남양주시 금곡동 427-28번지 성원빌딩 1층,12237,경기도 남양주시
평택시,20210226,서동대로 286-134,종료(안락사),경기-평택-2021-00386,20210226,20210308,[개] 믹스견,갈색,2021,4.3,M,N,2개월추정,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210226,신궁리 26-2,종료(방사),경기-평택-2021-00383,20210226,20210308,[고양이] 한국 고양이,기타,2020,3,F,N,꼬리 절단됨,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
파주시,20210226,조리읍 문원길 295-17,종료(입양),경기-파주-2021-00118,20210226,20210308,[개] 믹스견,검정,2020,11,M,N,사람을 잘 따르고 활달함,로뎀동물병원,031-952-7576,경기도 파주시 문산읍 방촌로 1636,경기도 파주시 문산읍 문산리 133-2번지 강산설렁탕,10820,경기도 파주시
광주시,20210226,광주시 송정동 칠사산,종료(기증),경기-광주-2021-00097,20210226,20210308,[개] 믹스견,갈색,2020,3.8,M,N,"2-37, 칩없음, 목줄착용, 이갈이중인 아가, 사람을 좋아하고 온순한 성격",광주TNR동물병원초월,031-798-7581,경기도 광주시 초월읍 현산로385번길 74-12,경기도 광주시 초월읍 지월리 713-2번지,12728,경기도 광주시
광주시,20210226,광주시 태전동 일대,종료(기증),경기-광주-2021-00096,20210226,20210308,[개] 믹스견,흰색,2021,2,M,N,"2-36, 2개월령 아가, 너무 예쁘고 귀여운 아이, 활발한 성격",광주TNR동물병원초월,031-798-7581,경기도 광주시 초월읍 현산로385번길 74-12,경기도 광주시 초월읍 지월리 713-2번지,12728,경기도 광주시
화성시,20210226,마도면 613번지 옆 컨테이너 밑,종료(안락사),경기-화성-2021-00259,20210226,20210308,[개] 믹스견,흰색,2020,10,M,U,공격성있고 입질함,남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210226,향남읍 서봉로 115번길 89-8 테니스핏,종료(안락사),경기-화성-2021-00258,20210226,20210308,[개] 믹스견,갈색,2020,5,F,U,"들개추정, 사람손을 안탄거같음 ",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210226,향남읍 서봉로 115번길 89-8 테니스핏,종료(안락사),경기-화성-2021-00257,20210226,20210308,[개] 믹스견,갈색,2020,5,F,U,포획틀로 데려옴 어디서 뒹굴었는지 털에 붉은색이 묻어있다.,남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
파주시,20210226,조리읍 문원길 295-17,종료(입양),경기-파주-2021-00119,20210226,20210308,[개] 믹스견,갈색,2019,11,F,N,사람을 잘 따르고 착함,로뎀동물병원,031-952-7576,경기도 파주시 문산읍 방촌로 1636,경기도 파주시 문산읍 문산리 133-2번지 강산설렁탕,10820,경기도 파주시
성남시,20210226,성남소방서,종료(입양),경기-성남-2021-00092,20210226,20210308,[개] 믹스견,백갈,2020,5.3,F,U,예민함,펫토피아동물병원,031-714-8392,경기도 성남시 분당구 불정로 266,경기도 성남시 분당구 수내동 87-1번지 유신제일조합,13601,경기도 성남시
성남시,20210226,하대원130-38,종료(안락사),경기-성남-2021-00091,20210226,20210308,[고양이] 한국 고양이,삼색,2015,2.9,F,U,"구내염, 후지마비, 상태 매우 나쁨.",펫토피아동물병원,031-714-8392,경기도 성남시 분당구 불정로 266,경기도 성남시 분당구 수내동 87-1번지 유신제일조합,13601,경기도 성남시
성남시,20210226,젠동물병원,종료(입양),경기-성남-2021-00090,20210226,20210308,[개] 믹스견,갈섹,2021,8.4,M,N,"녹색 목줄 .녹색옷 착용,8개월 추정",펫토피아동물병원,031-714-8392,경기도 성남시 분당구 불정로 266,경기도 성남시 분당구 수내동 87-1번지 유신제일조합,13601,경기도 성남시
파주시,20210226,선유5리 칠정말길 60,종료(입양),경기-파주-2021-00117,20210226,20210308,[개] 푸들,갈색,2018,3.9,F,N,옆구리를 물려서 염증이 있음,로뎀동물병원,031-952-7576,경기도 파주시 문산읍 방촌로 1636,경기도 파주시 문산읍 문산리 133-2번지 강산설렁탕,10820,경기도 파주시
파주시,20210226,적성면 마지초 인근,종료(입양),경기-파주-2021-00116,20210226,20210308,[개] 믹스견,갈색,2020,2.8,F,N,진드기감염,버디종합동물병원,031-953-1183,경기도 파주시 문산읍 문산역로 77,경기도 파주시 문산읍 문산리 17-363번지 버디종합동물병원,10823,경기도 파주시
파주시,20210226,적성면 마지초 인근,종료(입양),경기-파주-2021-00115,20210226,20210308,[개] 믹스견,갈색+흰색,2020,2.6,M,N,진드기감염,버디종합동물병원,031-953-1183,경기도 파주시 문산읍 문산역로 77,경기도 파주시 문산읍 문산리 17-363번지 버디종합동물병원,10823,경기도 파주시
용인시,20210226,처인구 김량장동 60-1,보호중,경기-용인-2021-00121,20210226,20210308,[개] 믹스견,블랙탄,2018,25,M,U,"검은색,빨간색 섞여있는 목줄, 빨간색 리드줄 착용, 활발한 아이",용인시 동물보호센터,031-324-3463,경기도 용인시 처인구 중부대로 1074-1,경기도 용인시 처인구 삼가동 164번지 용인시 동물보호센터,17090,경기도 용인시
오산시,20210226,성호대로141,종료(자연사),경기-오산-2021-00024,20210226,20210308,[개] 믹스견,갈백색,2021,1.6,F,N,자견 2두,오산시수의사회,031-372-9325,경기도 오산시 성호대로 36,경기도 오산시 오산동 609-55번지,18130,경기도 오산시
남양주시,20210226,용정리,종료(안락사),경기-남양주-2021-00238,20210226,20210308,[개] 믹스견,검정색,2006,7.8,F,N,연두색 줄 달린 베이지색 목줄착용.온순함,남양주동물보호협회,031-591-7270,경기도 남양주시 금곡로 44,경기도 남양주시 금곡동 427-28번지 성원빌딩 1층,12237,경기도 남양주시
남양주시,20210226,퇴계원리,종료(안락사),경기-남양주-2021-00237,20210226,20210308,[개] 푸들,갈색,2011,6,F,N,목줄없고 피부병심함,남양주동물보호협회,031-591-7270,경기도 남양주시 금곡로 44,경기도 남양주시 금곡동 427-28번지 성원빌딩 1층,12237,경기도 남양주시
남양주시,20210226,진건오남로,종료(반환),경기-남양주-2021-00236,20210226,20210308,[개] 골든 리트리버,살구색,2016,20,F,N,목줄없고 사람을 잘따름,남양주동물보호협회,031-591-7270,경기도 남양주시 금곡로 44,경기도 남양주시 금곡동 427-28번지 성원빌딩 1층,12237,경기도 남양주시
남양주시,20210226,삼패동,종료(입양),경기-남양주-2021-00234,20210226,20210308,[개] 믹스견,흰색,2020,9.7,M,N,어린강아지나 체구가큼,남양주동물보호협회,031-591-7270,경기도 남양주시 금곡로 44,경기도 남양주시 금곡동 427-28번지 성원빌딩 1층,12237,경기도 남양주시
성남시,20210226,서판교119,종료(입양),경기-성남-2021-00089,20210226,20210308,[고양이] 한국 고양이,"흑,백",2021,2.8,F,U,온순함,펫토피아동물병원,031-714-8392,경기도 성남시 분당구 불정로 266,경기도 성남시 분당구 수내동 87-1번지 유신제일조합,13601,경기도 성남시
